answer_single_number_rate,call_index,dataset_role,dense_wrong_reward_std,empty_response_rate,extracted_none_rate,fallback_guarded_wrong_reward_std,fallback_number_used_rate,fallback_numeric_exact_rate,format_accuracy,guarded_wrong_reward_std,no_close_answer_rate,numeric_exact_rate,overlong_rate_1200,overlong_rate_1600,parser_false_negative_rate,reward_format_leakage,reward_hacking_rate,reward_mean,reward_mode,reward_numeric_margin,robust_numeric_exact_rate,rows,run_id
0.5,822,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.75,0.0,0.5,0.6051536478449089,0.0,0.0,0.0,1.25,0.0,0.0,0.5,0.5,0.0,,0.0,0.22500000149011612,gsm8k_verifiable_format,,0.0,8,R4_r12_format_lr3e-6_rollout320
0.5,823,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.6,0.0,0.5,3.9285612824544307,0.0,0.0,0.0,1.0,0.0,0.375,0.5,0.5,0.0,,0.0,0.5624999850988388,gsm8k_verifiable_format,1.2333332935969035,0.375,8,R4_r12_format_lr3e-6_rollout320
1.0,824,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.399999976158142,gsm8k_verifiable_format,,1.0,8,R4_r12_format_lr3e-6_rollout320
1.0,825,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.6614378277661477,0.0,0.0,0.8267972847076845,0.0,0.0,0.0,0.8267972847076845,0.0,0.0,0.25,0.125,0.0,,0.0,0.48124999925494194,gsm8k_verifiable_format,,0.0,8,R4_r12_format_lr3e-6_rollout320
1.0,826,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,,0.0,0.4000000059604645,gsm8k_verifiable_format,,0.0,8,R4_r12_format_lr3e-6_rollout320
1.0,827,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.3749999701976776,gsm8k_verifiable_format,,1.0,8,R4_r12_format_lr3e-6_rollout320
1.0,828,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.6614378277661477,0.0,0.0,0.8267972847076845,0.0,0.0,0.0,0.8267972847076845,0.0,0.0,0.0,0.0,0.0,,0.0,0.4437500014901161,gsm8k_verifiable_format,,0.0,8,R4_r12_format_lr3e-6_rollout320
0.875,829,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.7071067811865476,0.0,0.125,3.2026295348510105,0.0,0.0,0.0,1.178511301977579,0.0,0.625,0.0,0.0,0.0,,0.0,1.012499988079071,gsm8k_verifiable_format,0.7133333206176757,0.625,8,R4_r12_format_lr3e-6_rollout320
1.0,1204,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.4658474953124561,0.0,0.0,3.1719904535638186,0.0,0.0,0.0,0.6521864934374386,0.0,0.25,0.125,0.0,0.0,,0.0,0.6999999918043613,gsm8k_verifiable_format,0.866666629910469,0.25,8,R4_r12_format_lr3e-6_rollout320
1.0,1205,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,3.247595264191645,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.125,0.0,,0.0,0.6749999895691872,gsm8k_verifiable_format,0.833333283662796,0.25,8,R4_r12_format_lr3e-6_rollout320
0.875,1206,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.7371345514482248,0.0,0.125,2.5210055037623382,0.0,0.0,0.0,1.148423942200966,0.0,0.125,0.25,0.25,0.0,,0.0,0.5,gsm8k_verifiable_format,1.028571401323591,0.125,8,R4_r12_format_lr3e-6_rollout320
1.0,1207,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,3.247595264191645,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,,0.0,0.6749999895691872,gsm8k_verifiable_format,0.833333283662796,0.25,8,R4_r12_format_lr3e-6_rollout320
