answer_format,extracted_none,format_ok,n,numeric,numeric_exact,reasoning_format,reward_recomputed,reward_total,robust_numeric_exact,role,rollouts_seen,trace_call_index
0.17873711340206186,0.0979381443298969,0.0,8,0.6414304123711341,0.5798969072164949,0.1029639175257732,0.9231314432989691,0.9231314216932455,0.5798969072164949,train,598.6873966258684,807
0.17847938144329897,0.10051546391752578,0.0,8,0.647229381443299,0.5850515463917526,0.10283505154639176,0.9285438144329897,0.9285437926774863,0.5850515463917526,train,599.4292645275112,808
0.17847938144329897,0.10051546391752578,0.0,8,0.640270618556701,0.5773195876288659,0.10386597938144332,0.9226159793814434,0.9226159580560765,0.5773195876288659,train,600.1711324291542,809
0.1779639175257732,0.10309278350515463,0.0,8,0.637951030927835,0.5747422680412371,0.10386597938144332,0.9197809278350516,0.9197809068322873,0.5747422680412371,train,600.9130003307972,810
0.17654639175257733,0.10824742268041238,0.0,8,0.634471649484536,0.5682989690721649,0.10051546391752579,0.9115335051546393,0.9115334846050546,0.5682989690721649,train,601.6548682324402,811
0.17654639175257733,0.10824742268041238,0.0,8,0.634471649484536,0.5682989690721649,0.10103092783505156,0.912048969072165,0.9120489486454765,0.5682989690721649,train,602.3967361340831,812
0.17654639175257733,0.10824742268041238,0.0,8,0.6333118556701031,0.5670103092783505,0.10193298969072166,0.9117912371134022,0.9117912168172908,0.5670103092783505,train,603.1386040357261,813
0.17654639175257733,0.10824742268041238,0.0,8,0.634471649484536,0.5682989690721649,0.10296391752577322,0.9139819587628867,0.9139819386434386,0.5682989690721649,train,603.8804719373691,814
0.17757731958762887,0.10309278350515463,0.0,8,0.64375,0.5786082474226805,0.1050257731958763,0.9263530927835052,0.9263530723875407,0.5786082474226805,train,604.622339839012,815
0.17770618556701032,0.10309278350515463,0.0,8,0.6480025773195877,0.5837628865979382,0.10631443298969073,0.9320231958762887,0.9320231752575749,0.5837628865979382,train,605.364207740655,816
0.17951030927835052,0.09407216494845361,0.0,8,0.6468427835051547,0.5850515463917526,0.10902061855670105,0.9353737113402062,0.9353736907906216,0.5850515463917526,train,606.1060756422979,817
0.17925257731958763,0.09536082474226804,0.0,8,0.6387242268041237,0.5773195876288659,0.10966494845360826,0.9276417525773196,0.9276417324501905,0.5773195876288659,train,606.8479435439409,818
0.17925257731958763,0.09536082474226804,0.0,8,0.6387242268041237,0.5773195876288659,0.11069587628865982,0.9286726804123712,0.9286726605310345,0.5773195876288659,train,607.5898114455838,819
0.17899484536082474,0.09664948453608248,0.0,8,0.6294458762886598,0.5670103092783505,0.11108247422680415,0.9195231958762887,0.9195231764826962,0.5670103092783505,train,608.3316793472268,820
0.17899484536082474,0.09664948453608248,0.0,8,0.6271262886597938,0.5644329896907216,0.11211340206185569,0.9182345360824743,0.9182345167656919,0.5644329896907216,train,609.0735472488698,821
0.1779639175257732,0.1018041237113402,0.0,8,0.6180412371134021,0.5541237113402062,0.11134020618556703,0.9073453608247423,0.9073453420033851,0.5541237113402062,train,609.8154151505128,822
0.17744845360824743,0.10824742268041238,0.0,8,0.6110824742268042,0.5451030927835051,0.11340206185567012,0.9019329896907217,0.9019329708079165,0.5451030927835051,train,610.5572830521556,823
0.17744845360824743,0.10824742268041238,0.0,8,0.6110824742268042,0.5451030927835051,0.11443298969072167,0.9029639175257732,0.9029638988887603,0.5451030927835051,train,611.2991509537986,824
0.17744845360824743,0.10824742268041238,0.0,8,0.6110824742268042,0.5451030927835051,0.11546391752577322,0.9039948453608248,0.9039948269696042,0.5451030927835051,train,612.0410188554416,825
0.17744845360824743,0.10824742268041238,0.0,8,0.6091494845360824,0.5438144329896907,0.11649484536082476,0.9030927835051547,0.9030927651677012,0.5438144329896907,train,612.7828867570846,826
0.17835051546391753,0.10438144329896908,0.0,8,0.6114690721649485,0.5489690721649485,0.11907216494845363,0.9088917525773197,0.9088917342206636,0.5489690721649485,train,613.5247546587276,827
0.17835051546391753,0.10438144329896908,0.0,8,0.6195876288659794,0.5579896907216495,0.11984536082474229,0.9177835051546392,0.9177834865752339,0.5579896907216495,train,614.2666225603705,828
