source,run,metric,tag,step,wall_time,value
tensorboard,baseline,kl,actor/train/kl,1189,1780938683.419743,0.40413564443588257
tensorboard,baseline,kl,actor/train/kl,1190,1780938684.7152364,0.6544488668441772
tensorboard,baseline,kl,actor/train/kl,1191,1780938685.2335272,0.3991928994655609
tensorboard,baseline,kl,actor/train/kl,1192,1780938686.8704402,0.9647504687309265
tensorboard,baseline,kl,actor/train/kl,1193,1780938687.2872765,0.4079081118106842
tensorboard,baseline,kl,actor/train/kl,1194,1780938687.8950493,0.9658914804458618
tensorboard,baseline,kl,actor/train/kl,1195,1780938688.5954669,0.7766014337539673
tensorboard,baseline,kl,actor/train/kl,1196,1780938688.9785855,0.576300859451294
tensorboard,baseline,kl,actor/train/kl,1197,1780938689.7335398,0.9185764789581299
tensorboard,baseline,kl,actor/train/kl,1198,1780938691.2075856,0.5583339929580688
tensorboard,baseline,kl,actor/train/kl,1199,1780938691.90815,0.33831173181533813
tensorboard,baseline,kl,actor/train/kl,1200,1780938692.6697052,0.7827024459838867
tensorboard,baseline,kl,actor/train/kl,1201,1780938693.6348946,0.9496257901191711
tensorboard,baseline,kl,actor/train/kl,1202,1780938694.1618423,0.6957358121871948
tensorboard,baseline,kl,actor/train/kl,1203,1780938694.7933137,0.8327143788337708
tensorboard,baseline,kl,actor/train/kl,1204,1780938695.2333207,0.5885556936264038
tensorboard,baseline,kl,actor/train/kl,1205,1780938695.8214095,1.4239921569824219
tensorboard,baseline,kl,actor/train/kl,1206,1780938696.8283758,0.9802165031433105
tensorboard,baseline,kl,actor/train/kl,1207,1780938697.198479,0.629953145980835
tensorboard,baseline,kl,actor/train/kl,1208,1780938697.8876855,0.7218449115753174
tensorboard,baseline,kl,actor/train/kl,1209,1780938698.611529,0.7961151599884033
tensorboard,baseline,kl,actor/train/kl,1210,1780938699.6415508,0.6936578154563904
tensorboard,baseline,kl,actor/train/kl,1211,1780938700.1790154,0.7355263829231262
tensorboard,baseline,kl,actor/train/kl,1212,1780938700.9243293,0.7973126769065857
tensorboard,baseline,kl,actor/train/kl,1213,1780938701.5552092,0.7524641752243042
tensorboard,baseline,kl,actor/train/kl,1214,1780938702.0991616,0.6065133213996887
tensorboard,baseline,kl,actor/train/kl,1215,1780938703.3471441,0.769964873790741
tensorboard,baseline,kl,actor/train/kl,1216,1780938990.2456267,0.6739875078201294
tensorboard,baseline,kl,actor/train/kl,1217,1780938990.710574,0.7062138915061951
tensorboard,baseline,kl,actor/train/kl,1218,1780938991.2332013,0.7217718362808228
tensorboard,baseline,kl,actor/train/kl,1219,1780938992.0258036,0.6965213418006897
tensorboard,baseline,kl,actor/train/kl,1220,1780938992.5721474,0.6284332275390625
tensorboard,baseline,kl,actor/train/kl,1221,1780938993.1815386,1.002844214439392
tensorboard,baseline,kl,actor/train/kl,1222,1780938993.70755,0.6792659759521484
tensorboard,baseline,kl,actor/train/kl,1223,1780938994.3267794,0.9752288460731506
tensorboard,baseline,kl,actor/train/kl,1224,1780938995.1786776,0.8532958626747131
tensorboard,baseline,kl,actor/train/kl,1225,1780938996.0909078,0.592863142490387
tensorboard,baseline,kl,actor/train/kl,1226,1780938996.5519245,0.5568689703941345
tensorboard,baseline,kl,actor/train/kl,1227,1780938997.991268,0.4823397696018219
tensorboard,baseline,kl,actor/train/kl,1228,1780938998.5427365,0.43662911653518677
tensorboard,baseline,kl,actor/train/kl,1229,1780938999.102445,0.8397239446640015
tensorboard,baseline,kl,actor/train/kl,1230,1780938999.7828915,0.43833428621292114
tensorboard,baseline,kl,actor/train/kl,1231,1780939000.396468,0.6021277904510498
tensorboard,baseline,kl,actor/train/kl,1232,1780939000.9018981,0.5646679997444153
tensorboard,baseline,kl,actor/train/kl,1233,1780939001.4741588,0.8976280689239502
tensorboard,baseline,kl,actor/train/kl,1234,1780939001.9039023,0.4802212715148926
tensorboard,baseline,kl,actor/train/kl,1235,1780939002.4129283,1.134832501411438
tensorboard,baseline,kl,actor/train/kl,1236,1780939003.9308217,0.6073987483978271
tensorboard,baseline,kl,actor/train/kl,1237,1780939004.4656718,0.34642279148101807
tensorboard,baseline,kl,actor/train/kl,1238,1780939005.145046,0.790895938873291
tensorboard,baseline,kl,actor/train/kl,1239,1780939005.8623295,0.6190447807312012
tensorboard,baseline,kl,actor/train/kl,1240,1780939006.6814578,0.5800551772117615
tensorboard,baseline,kl,actor/train/kl,1241,1780939007.4610763,0.5437636971473694
tensorboard,baseline,kl,actor/train/kl,1242,1780939007.842522,0.7472984194755554
tensorboard,baseline,kl,actor/train/kl,1243,1780939009.3771553,0.7676916122436523
tensorboard,baseline,kl,actor/train/kl,1244,1780939010.201224,0.5073848366737366
tensorboard,baseline,kl,actor/train/kl,1245,1780939010.8542604,0.6273833513259888
tensorboard,baseline,kl,actor/train/kl,1246,1780939012.522792,0.7950485944747925
tensorboard,baseline,kl,actor/train/kl,1247,1780939013.4392679,0.3774954378604889
tensorboard,baseline,kl,actor/train/kl,1248,1780939015.1065488,0.5017914772033691
tensorboard,baseline,kl,actor/train/kl,1249,1780939015.7020297,0.38762038946151733
tensorboard,baseline,kl,actor/train/kl,1250,1780939016.6295583,0.7528831362724304
tensorboard,baseline,kl,actor/train/kl,1251,1780939017.3773406,0.5231029987335205
tensorboard,baseline,kl,actor/train/kl,1252,1780939017.9331963,0.6769202351570129
tensorboard,baseline,kl,actor/train/kl,1253,1780939018.5240886,0.7514063119888306
tensorboard,baseline,kl,actor/train/kl,1254,1780939019.0981066,0.8536995053291321
tensorboard,baseline,kl,actor/train/kl,1255,1780939019.545484,0.8863336443901062
tensorboard,baseline,kl,actor/train/kl,1256,1780939020.1477215,0.6150944828987122
tensorboard,baseline,kl,actor/train/kl,1257,1780939021.3425326,0.5655531287193298
tensorboard,baseline,kl,actor/train/kl,1258,1780939022.0369966,0.5355674624443054
tensorboard,baseline,kl,actor/train/kl,1259,1780939022.7029135,0.5943174958229065
tensorboard,baseline,kl,actor/train/kl,1260,1780939023.2141056,0.8610996603965759
tensorboard,baseline,kl,actor/train/kl,1261,1780939024.880435,0.8675131797790527
tensorboard,baseline,kl,actor/train/kl,1262,1780939025.679272,0.3273822069168091
tensorboard,baseline,kl,actor/train/kl,1263,1780939026.1374578,0.7487124800682068
tensorboard,baseline,kl,actor/train/kl,1264,1780939026.7045562,0.9110127091407776
tensorboard,baseline,kl,actor/train/kl,1265,1780939027.2824402,0.9097928404808044
tensorboard,baseline,kl,actor/train/kl,1266,1780939028.7592545,0.7912487387657166
tensorboard,baseline,kl,actor/train/kl,1267,1780939030.4236436,0.3985704779624939
tensorboard,baseline,kl,actor/train/kl,1268,1780939031.0723257,0.46451908349990845
tensorboard,baseline,kl,actor/train/kl,1269,1780939031.5243285,0.624564528465271
tensorboard,baseline,kl,actor/train/kl,1270,1780939031.9987345,0.962302565574646
tensorboard,baseline,kl,actor/train/kl,1271,1780939032.4589207,0.640448272228241
tensorboard,baseline,kl,actor/train/kl,1272,1780939033.0993383,1.0103497505187988
tensorboard,baseline,kl,actor/train/kl,1273,1780939033.8101695,0.6759653091430664
tensorboard,baseline,kl,actor/train/kl,1274,1780939034.3651962,0.5335069894790649
tensorboard,baseline,kl,actor/train/kl,1275,1780939034.8468928,0.6965997815132141
tensorboard,baseline,kl,actor/train/kl,1276,1780939035.9526775,1.0445674657821655
tensorboard,baseline,kl,actor/train/kl,1277,1780939036.457688,0.6564337611198425
tensorboard,baseline,kl,actor/train/kl,1278,1780939036.8963327,0.8188222050666809
tensorboard,baseline,kl,actor/train/kl,1279,1780939037.4430463,1.0443973541259766
tensorboard,baseline,kl,actor/train/kl,1280,1780939284.7111924,0.7398023009300232
tensorboard,baseline,kl,actor/train/kl,1281,1780939285.3556478,0.9434614777565002
tensorboard,baseline,kl,actor/train/kl,1282,1780939285.7977319,0.7168627381324768
tensorboard,baseline,kl,actor/train/kl,1283,1780939286.2926557,0.5728708505630493
tensorboard,baseline,kl,actor/train/kl,1284,1780939286.9747858,0.7256028056144714
tensorboard,baseline,kl,actor/train/kl,1285,1780939287.488788,0.7751121520996094
tensorboard,baseline,kl,actor/train/kl,1286,1780939287.890368,0.8647050261497498
tensorboard,baseline,kl,actor/train/kl,1287,1780939288.2949305,0.5896151661872864
tensorboard,baseline,kl,actor/train/kl,1288,1780939289.9599707,0.8861923813819885
tensorboard,baseline,kl,actor/train/kl,1289,1780939290.5079677,0.2145339399576187
tensorboard,baseline,kl,actor/train/kl,1290,1780939291.043986,0.5633875727653503
tensorboard,baseline,kl,actor/train/kl,1291,1780939291.5319118,0.8898236155509949
tensorboard,baseline,kl,actor/train/kl,1292,1780939292.3154137,0.6825045347213745
tensorboard,baseline,kl,actor/train/kl,1293,1780939293.0407348,0.5938207507133484
tensorboard,baseline,kl,actor/train/kl,1294,1780939293.6739917,0.6089258790016174
tensorboard,baseline,kl,actor/train/kl,1295,1780939294.3135915,0.8034743666648865
tensorboard,baseline,kl,actor/train/kl,1296,1780939294.787456,0.7028223276138306
tensorboard,baseline,kl,actor/train/kl,1297,1780939295.5220125,0.944958508014679
tensorboard,baseline,kl,actor/train/kl,1298,1780939296.4475286,0.5794187188148499
tensorboard,baseline,kl,actor/train/kl,1299,1780939297.7808511,0.3760277330875397
tensorboard,baseline,kl,actor/train/kl,1300,1780939298.387814,0.348804235458374
tensorboard,baseline,kl,actor/train/kl,1301,1780939299.0327046,0.6631695628166199
tensorboard,baseline,kl,actor/train/kl,1302,1780939299.7518418,0.6486111283302307
tensorboard,baseline,kl,actor/train/kl,1303,1780939300.4215434,0.7481825947761536
tensorboard,baseline,kl,actor/train/kl,1304,1780939302.0823903,0.3414662480354309
tensorboard,baseline,kl,actor/train/kl,1305,1780939302.6126654,0.37378793954849243
tensorboard,baseline,kl,actor/train/kl,1306,1780939303.3352642,0.7042835354804993
tensorboard,baseline,kl,actor/train/kl,1307,1780939303.8623857,0.44181719422340393
tensorboard,baseline,kl,actor/train/kl,1308,1780939304.6132793,0.6147814393043518
tensorboard,baseline,kl,actor/train/kl,1309,1780939305.2549217,0.524823784828186
tensorboard,baseline,kl,actor/train/kl,1310,1780939306.1671576,0.6217966079711914
tensorboard,baseline,kl,actor/train/kl,1311,1780939306.6547403,0.4137018322944641
tensorboard,baseline,kl,actor/train/kl,1312,1780939307.1284268,1.161829948425293
tensorboard,baseline,kl,actor/train/kl,1313,1780939308.7937372,0.9917783737182617
tensorboard,baseline,kl,actor/train/kl,1314,1780939309.2807276,0.3086898922920227
tensorboard,baseline,kl,actor/train/kl,1315,1780939309.7946763,0.6832295656204224
tensorboard,baseline,kl,actor/train/kl,1316,1780939310.3861384,0.7457015514373779
tensorboard,baseline,kl,actor/train/kl,1317,1780939311.169932,0.7184068560600281
tensorboard,baseline,kl,actor/train/kl,1318,1780939311.8436847,0.546714723110199
tensorboard,baseline,kl,actor/train/kl,1319,1780939312.4616013,0.473369300365448
tensorboard,baseline,kl,actor/train/kl,1320,1780939313.2507262,0.6936765313148499
tensorboard,baseline,kl,actor/train/kl,1321,1780939313.8678174,0.5166551470756531
tensorboard,baseline,kl,actor/train/kl,1322,1780939314.5412338,0.6816129088401794
tensorboard,baseline,kl,actor/train/kl,1323,1780939315.131951,0.5751967430114746
tensorboard,baseline,kl,actor/train/kl,1324,1780939315.6091905,0.5805273652076721
tensorboard,baseline,kl,actor/train/kl,1325,1780939316.2644336,0.753172755241394
tensorboard,baseline,kl,actor/train/kl,1326,1780939316.813344,0.3362293243408203
tensorboard,baseline,kl,actor/train/kl,1327,1780939317.3344064,0.432180792093277
tensorboard,baseline,kl,actor/train/kl,1328,1780939317.861945,0.6123319268226624
tensorboard,baseline,kl,actor/train/kl,1329,1780939319.3147283,0.49699217081069946
tensorboard,baseline,kl,actor/train/kl,1330,1780939319.927166,0.46628719568252563
tensorboard,baseline,kl,actor/train/kl,1331,1780939321.5949368,0.4039815366268158
tensorboard,baseline,kl,actor/train/kl,1332,1780939322.169792,0.3702009916305542
tensorboard,baseline,kl,actor/train/kl,1333,1780939323.1284268,0.5620499849319458
tensorboard,baseline,kl,actor/train/kl,1334,1780939323.6298537,0.4991667568683624
tensorboard,baseline,kl,actor/train/kl,1335,1780939324.890181,0.6789569854736328
tensorboard,baseline,kl,actor/train/kl,1336,1780939326.1283324,0.4031401574611664
tensorboard,baseline,kl,actor/train/kl,1337,1780939327.6985912,0.40261930227279663
tensorboard,baseline,kl,actor/train/kl,1338,1780939328.3898087,0.4263193905353546
tensorboard,baseline,kl,actor/train/kl,1339,1780939329.2435,0.5098010301589966
tensorboard,baseline,kl,actor/train/kl,1340,1780939329.8015368,0.2467804253101349
tensorboard,baseline,kl,actor/train/kl,1341,1780939330.41284,0.5435054898262024
tensorboard,baseline,kl,actor/train/kl,1342,1780939331.0063384,0.35335418581962585
tensorboard,baseline,kl,actor/train/kl,1343,1780939331.829147,0.5358831882476807
tensorboard,baseline,kl,actor/train/kl,1344,1780939645.2964482,0.426888108253479
tensorboard,baseline,kl,actor/train/kl,1345,1780939645.6764016,0.6087099313735962
tensorboard,baseline,kl,actor/train/kl,1346,1780939646.363196,0.5862525105476379
tensorboard,baseline,kl,actor/train/kl,1347,1780939647.1032934,0.6361345052719116
tensorboard,baseline,kl,actor/train/kl,1348,1780939647.4890254,0.7036688327789307
tensorboard,baseline,kl,actor/train/kl,1349,1780939648.0128121,0.8948341012001038
tensorboard,baseline,kl,actor/train/kl,1350,1780939648.6436214,0.5169468522071838
tensorboard,baseline,kl,actor/train/kl,1351,1780939649.2762823,0.7913692593574524
tensorboard,baseline,kl,actor/train/kl,1352,1780939650.9362159,0.687450110912323
tensorboard,baseline,kl,actor/train/kl,1353,1780939651.8384993,0.2880561351776123
tensorboard,baseline,kl,actor/train/kl,1354,1780939652.4075696,0.4673933982849121
tensorboard,baseline,kl,actor/train/kl,1355,1780939654.0738325,0.7481529712677002
tensorboard,baseline,kl,actor/train/kl,1356,1780939654.6788251,0.38127538561820984
tensorboard,baseline,kl,actor/train/kl,1357,1780939655.3485425,0.4689503312110901
tensorboard,baseline,kl,actor/train/kl,1358,1780939655.7823358,0.5077528357505798
tensorboard,baseline,kl,actor/train/kl,1359,1780939657.449828,0.6076622605323792
tensorboard,baseline,kl,actor/train/kl,1360,1780939659.121565,0.3637700378894806
tensorboard,baseline,kl,actor/train/kl,1361,1780939659.5798469,0.4419710040092468
tensorboard,baseline,kl,actor/train/kl,1362,1780939660.251558,0.6106481552124023
tensorboard,baseline,kl,actor/train/kl,1363,1780939661.763872,0.6960411071777344
tensorboard,baseline,kl,actor/train/kl,1364,1780939662.4071653,0.3899250626564026
tensorboard,baseline,kl,actor/train/kl,1365,1780939664.0711536,0.5502492785453796
tensorboard,baseline,kl,actor/train/kl,1366,1780939665.0847037,0.36782094836235046
tensorboard,baseline,kl,actor/train/kl,1367,1780939665.698399,0.5885688662528992
tensorboard,baseline,kl,actor/train/kl,1368,1780939666.2296557,0.7796589136123657
tensorboard,baseline,kl,actor/train/kl,1369,1780939666.6343462,0.5484929084777832
tensorboard,baseline,kl,actor/train/kl,1370,1780939667.1050131,1.174344539642334
tensorboard,baseline,kl,actor/train/kl,1371,1780939668.2552416,0.6515102982521057
tensorboard,baseline,kl,actor/train/kl,1372,1780939669.5508633,0.49612024426460266
tensorboard,baseline,kl,actor/train/kl,1373,1780939670.310182,0.3636685013771057
tensorboard,baseline,kl,actor/train/kl,1374,1780939671.1041265,0.4389124810695648
tensorboard,baseline,kl,actor/train/kl,1375,1780939671.6948984,0.5516311526298523
tensorboard,baseline,kl,actor/train/kl,1376,1780939672.389359,0.4687926471233368
tensorboard,baseline,kl,actor/train/kl,1377,1780939674.0524702,0.5078008770942688
tensorboard,baseline,kl,actor/train/kl,1378,1780939674.689164,0.41231322288513184
tensorboard,baseline,kl,actor/train/kl,1379,1780939675.224447,0.8354813456535339
tensorboard,baseline,kl,actor/train/kl,1380,1780939675.9206467,0.7154057621955872
tensorboard,baseline,kl,actor/train/kl,1381,1780939676.9900353,0.646614670753479
tensorboard,baseline,kl,actor/train/kl,1382,1780939678.1719792,0.47695764899253845
tensorboard,baseline,kl,actor/train/kl,1383,1780939679.0081344,0.34188905358314514
tensorboard,baseline,kl,actor/train/kl,1384,1780939679.4542973,0.5727569460868835
tensorboard,baseline,kl,actor/train/kl,1385,1780939680.4107223,0.6003861427307129
tensorboard,baseline,kl,actor/train/kl,1386,1780939681.2881546,0.4799243211746216
tensorboard,baseline,kl,actor/train/kl,1387,1780939682.951553,0.4891758859157562
tensorboard,baseline,kl,actor/train/kl,1388,1780939684.0748885,0.27825474739074707
tensorboard,baseline,kl,actor/train/kl,1389,1780939684.5997422,0.3712822198867798
tensorboard,baseline,kl,actor/train/kl,1390,1780939685.1209793,0.7451688051223755
tensorboard,baseline,kl,actor/train/kl,1391,1780939685.833555,0.8829911947250366
tensorboard,baseline,kl,actor/train/kl,1392,1780939686.6849523,0.4696318209171295
tensorboard,baseline,kl,actor/train/kl,1393,1780939687.6889424,0.6253135204315186
tensorboard,baseline,kl,actor/train/kl,1394,1780939688.8399293,0.600334882736206
tensorboard,baseline,kl,actor/train/kl,1395,1780939690.499077,0.40779805183410645
tensorboard,baseline,kl,actor/train/kl,1396,1780939691.8613884,0.3639926314353943
tensorboard,baseline,kl,actor/train/kl,1397,1780939693.2571416,0.4261590540409088
tensorboard,baseline,kl,actor/train/kl,1398,1780939693.8720562,0.48784303665161133
tensorboard,baseline,kl,actor/train/kl,1399,1780939694.8689702,0.49644145369529724
tensorboard,baseline,kl,actor/train/kl,1400,1780939695.4826765,0.4616680443286896
tensorboard,baseline,kl,actor/train/kl,1401,1780939696.2019923,0.5829771757125854
tensorboard,baseline,kl,actor/train/kl,1402,1780939696.8416917,0.4116608798503876
tensorboard,baseline,kl,actor/train/kl,1403,1780939697.628914,0.47644591331481934
tensorboard,baseline,kl,actor/train/kl,1404,1780939698.3618073,0.6543785333633423
tensorboard,baseline,kl,actor/train/kl,1405,1780939699.0649636,0.4727121591567993
tensorboard,baseline,kl,actor/train/kl,1406,1780939699.805899,0.5379185080528259
tensorboard,baseline,kl,actor/train/kl,1407,1780939701.356822,0.5231876373291016
tensorboard,baseline,kl,actor/train/kl,1408,1780940060.3949492,0.5381009578704834
tensorboard,baseline,kl,actor/train/kl,1409,1780940060.9783304,0.47174665331840515
tensorboard,baseline,kl,actor/train/kl,1410,1780940061.631795,0.6156527996063232
tensorboard,baseline,kl,actor/train/kl,1411,1780940063.301259,0.4934248924255371
tensorboard,baseline,kl,actor/train/kl,1412,1780940063.9225295,0.37514781951904297
tensorboard,baseline,kl,actor/train/kl,1413,1780940064.7444205,0.6964000463485718
tensorboard,baseline,kl,actor/train/kl,1414,1780940065.2943106,0.5644466876983643
tensorboard,baseline,kl,actor/train/kl,1415,1780940066.0155687,0.6977692246437073
tensorboard,baseline,kl,actor/train/kl,1416,1780940066.8734663,0.6244970560073853
tensorboard,baseline,kl,actor/train/kl,1417,1780940068.5405786,0.7283859848976135
tensorboard,baseline,kl,actor/train/kl,1418,1780940069.4674566,0.5078259706497192
tensorboard,baseline,kl,actor/train/kl,1419,1780940070.7345917,0.453504741191864
tensorboard,baseline,kl,actor/train/kl,1420,1780940071.487865,0.5941316485404968
tensorboard,baseline,kl,actor/train/kl,1421,1780940072.3308828,0.535025954246521
tensorboard,baseline,kl,actor/train/kl,1422,1780940073.218855,0.5997125506401062
tensorboard,baseline,kl,actor/train/kl,1423,1780940074.6282809,0.5388492941856384
tensorboard,baseline,kl,actor/train/kl,1424,1780940075.4065444,0.48160436749458313
tensorboard,baseline,kl,actor/train/kl,1425,1780940076.8209825,0.7199696898460388
tensorboard,baseline,kl,actor/train/kl,1426,1780940077.4858172,0.5416193008422852
tensorboard,baseline,kl,actor/train/kl,1427,1780940078.220503,0.4588223695755005
tensorboard,baseline,kl,actor/train/kl,1428,1780940079.4733305,0.550434947013855
tensorboard,baseline,kl,actor/train/kl,1429,1780940080.1948588,0.5949877500534058
tensorboard,baseline,kl,actor/train/kl,1430,1780940081.0764532,0.6394602060317993
tensorboard,baseline,kl,actor/train/kl,1431,1780940082.7375429,0.44307708740234375
tensorboard,baseline,kl,actor/train/kl,1432,1780940083.8882244,0.4340592622756958
tensorboard,baseline,kl,actor/train/kl,1433,1780940085.551372,0.49360665678977966
tensorboard,baseline,kl,actor/train/kl,1434,1780940086.1354775,0.3538125455379486
tensorboard,baseline,kl,actor/train/kl,1435,1780940087.7981968,0.6749840974807739
tensorboard,baseline,kl,actor/train/kl,1436,1780940088.639339,0.39284926652908325
tensorboard,baseline,kl,actor/train/kl,1437,1780940089.9616516,0.45911499857902527
tensorboard,baseline,kl,actor/train/kl,1438,1780940091.3519855,0.4853218197822571
tensorboard,baseline,kl,actor/train/kl,1439,1780940092.8512418,0.4556540846824646
tensorboard,baseline,kl,actor/train/kl,1440,1780940093.6515493,0.5987753868103027
tensorboard,baseline,kl,actor/train/kl,1441,1780940094.594497,0.7686675786972046
tensorboard,baseline,kl,actor/train/kl,1442,1780940096.2549894,0.609705924987793
tensorboard,baseline,kl,actor/train/kl,1443,1780940097.1876426,0.33426690101623535
tensorboard,baseline,kl,actor/train/kl,1444,1780940097.860385,0.6605051159858704
tensorboard,baseline,kl,actor/train/kl,1445,1780940098.7936604,0.4026632308959961
tensorboard,baseline,kl,actor/train/kl,1446,1780940099.8173938,0.7174787521362305
tensorboard,baseline,kl,actor/train/kl,1447,1780940100.7878232,0.6998885273933411
tensorboard,baseline,kl,actor/train/kl,1448,1780940102.4543688,0.6794796586036682
tensorboard,baseline,kl,actor/train/kl,1449,1780940102.906811,0.49627387523651123
tensorboard,baseline,kl,actor/train/kl,1450,1780940104.5705118,0.8166772723197937
tensorboard,baseline,kl,actor/train/kl,1451,1780940105.4567869,0.24717263877391815
tensorboard,baseline,kl,actor/train/kl,1452,1780940106.332548,0.5607001781463623
tensorboard,baseline,kl,actor/train/kl,1453,1780940107.9928925,0.6629040241241455
tensorboard,baseline,kl,actor/train/kl,1454,1780940109.1442645,0.5422003865242004
tensorboard,baseline,kl,actor/train/kl,1455,1780940110.8125474,0.6393998861312866
tensorboard,baseline,kl,actor/train/kl,1456,1780940112.3532588,0.4553897976875305
tensorboard,baseline,kl,actor/train/kl,1457,1780940113.2285635,0.49473127722740173
tensorboard,baseline,kl,actor/train/kl,1458,1780940114.576677,0.5537620782852173
tensorboard,baseline,kl,actor/train/kl,1459,1780940115.310391,0.5744651556015015
tensorboard,baseline,kl,actor/train/kl,1460,1780940116.208735,0.766482949256897
tensorboard,baseline,kl,actor/train/kl,1461,1780940117.1311529,0.7955000400543213
tensorboard,baseline,kl,actor/train/kl,1462,1780940118.2045517,0.8004231452941895
tensorboard,baseline,kl,actor/train/kl,1463,1780940118.8850155,0.6422263383865356
tensorboard,baseline,kl,actor/train/kl,1464,1780940119.79995,0.8800031542778015
tensorboard,baseline,kl,actor/train/kl,1465,1780940120.732797,0.6457014083862305
tensorboard,baseline,kl,actor/train/kl,1466,1780940121.821258,0.493470698595047
tensorboard,baseline,kl,actor/train/kl,1467,1780940122.8381474,0.6573950052261353
tensorboard,baseline,kl,actor/train/kl,1468,1780940123.4357572,0.7318031787872314
tensorboard,baseline,kl,actor/train/kl,1469,1780940124.5494378,0.7687650322914124
tensorboard,baseline,kl,actor/train/kl,1470,1780940125.899329,0.6361749172210693
tensorboard,baseline,kl,actor/train/kl,1471,1780940126.866455,0.5901588201522827
tensorboard,baseline,kl,actor/train/kl,1472,1780940512.857915,0.7131693363189697
tensorboard,baseline,kl,actor/train/kl,1473,1780940513.6439826,0.7518951892852783
tensorboard,baseline,kl,actor/train/kl,1474,1780940515.0156496,0.7750421166419983
tensorboard,baseline,kl,actor/train/kl,1475,1780940515.9490678,0.4710426330566406
tensorboard,baseline,kl,actor/train/kl,1476,1780940516.7549434,0.5601941347122192
tensorboard,baseline,kl,actor/train/kl,1477,1780940517.7764466,0.4341298043727875
tensorboard,baseline,kl,actor/train/kl,1478,1780940519.4383724,0.3889739513397217
tensorboard,baseline,kl,actor/train/kl,1479,1780940521.0955694,0.18095599114894867
tensorboard,baseline,kl,actor/train/kl,1480,1780940522.4128628,0.3579111099243164
tensorboard,baseline,kl,actor/train/kl,1481,1780940523.1570547,0.5869166254997253
tensorboard,baseline,kl,actor/train/kl,1482,1780940524.0493793,0.6153519749641418
tensorboard,baseline,kl,actor/train/kl,1483,1780940524.771685,0.7006285190582275
tensorboard,baseline,kl,actor/train/kl,1484,1780940525.7528114,0.5148522257804871
tensorboard,baseline,kl,actor/train/kl,1485,1780940526.5391717,0.46106910705566406
tensorboard,baseline,kl,actor/train/kl,1486,1780940528.202057,0.3134341835975647
tensorboard,baseline,kl,actor/train/kl,1487,1780940529.470675,0.21741096675395966
tensorboard,baseline,kl,actor/train/kl,1488,1780940531.1343594,0.5567029118537903
tensorboard,baseline,kl,actor/train/kl,1489,1780940531.7583582,0.2573662996292114
tensorboard,baseline,kl,actor/train/kl,1490,1780940532.341675,0.825645923614502
tensorboard,baseline,kl,actor/train/kl,1491,1780940533.355682,0.4093935787677765
tensorboard,baseline,kl,actor/train/kl,1492,1780940534.294091,0.6704082489013672
tensorboard,baseline,kl,actor/train/kl,1493,1780940535.4830697,0.6946841478347778
tensorboard,baseline,kl,actor/train/kl,1494,1780940537.1475103,0.5258848071098328
tensorboard,baseline,kl,actor/train/kl,1495,1780940537.8340206,0.4531591236591339
tensorboard,baseline,kl,actor/train/kl,1496,1780940538.4028308,0.5795354247093201
tensorboard,baseline,kl,actor/train/kl,1497,1780940539.2664502,1.1021815538406372
tensorboard,baseline,kl,actor/train/kl,1498,1780940539.852167,0.6189123392105103
tensorboard,baseline,kl,actor/train/kl,1499,1780940540.6679873,0.6534138321876526
tensorboard,baseline,kl,actor/train/kl,1500,1780940542.8749208,0.4660715162754059
tensorboard,baseline,kl,actor/train/kl,1501,1780940544.5327883,0.5514199733734131
tensorboard,baseline,kl,actor/train/kl,1502,1780940545.2635639,0.4834238588809967
tensorboard,baseline,kl,actor/train/kl,1503,1780940545.9084046,0.5218237638473511
tensorboard,baseline,kl,actor/train/kl,1504,1780940547.033141,1.0180295705795288
tensorboard,baseline,kl,actor/train/kl,1505,1780940547.7864382,0.5209547877311707
tensorboard,baseline,kl,actor/train/kl,1506,1780940548.9509368,0.715203583240509
tensorboard,baseline,kl,actor/train/kl,1507,1780940549.4750772,0.43491917848587036
tensorboard,baseline,kl,actor/train/kl,1508,1780940550.0911984,0.9093663096427917
tensorboard,baseline,kl,actor/train/kl,1509,1780940550.955539,0.5010644793510437
tensorboard,baseline,kl,actor/train/kl,1510,1780940551.5052772,0.7945287227630615
tensorboard,baseline,kl,actor/train/kl,1511,1780940552.6724005,0.8669397830963135
tensorboard,baseline,kl,actor/train/kl,1512,1780940554.3336864,0.48308634757995605
tensorboard,baseline,kl,actor/train/kl,1513,1780940554.843997,0.37243956327438354
tensorboard,baseline,kl,actor/train/kl,1514,1780940555.8379748,0.6355509161949158
tensorboard,baseline,kl,actor/train/kl,1515,1780940556.715932,0.5912443399429321
tensorboard,baseline,kl,actor/train/kl,1516,1780940557.47055,0.5576195120811462
tensorboard,baseline,kl,actor/train/kl,1517,1780940558.2186859,0.7004985809326172
tensorboard,baseline,kl,actor/train/kl,1518,1780940558.806699,0.7239725589752197
tensorboard,baseline,kl,actor/train/kl,1519,1780940560.0500312,0.38136494159698486
tensorboard,baseline,kl,actor/train/kl,1520,1780940560.971855,0.4573787450790405
tensorboard,baseline,kl,actor/train/kl,1521,1780940562.6375084,0.6040794849395752
tensorboard,baseline,kl,actor/train/kl,1522,1780940563.40801,0.38096505403518677
tensorboard,baseline,kl,actor/train/kl,1523,1780940564.1405375,0.3849765360355377
