run,metric,step,value
course-baseline-001,train score mean,730,10.0
course-baseline-001,train score mean,731,3.0
course-baseline-001,train score mean,732,4.75
course-baseline-001,train score mean,733,4.5
course-baseline-001,train score mean,734,7.25
course-baseline-001,train score mean,735,10.0
course-baseline-001,train score mean,736,5.0
course-baseline-001,train score mean,737,4.5
course-baseline-001,train score mean,738,7.875
course-baseline-001,train score mean,739,7.5
course-baseline-001,train score mean,740,7.25
course-baseline-001,train score mean,741,6.0
course-baseline-001,train score mean,742,10.0
course-baseline-001,train score mean,743,5.75
course-baseline-001,train score mean,744,4.75
course-baseline-001,train score mean,745,4.5
course-baseline-001,train score mean,746,4.75
course-baseline-001,train score mean,747,3.0
course-baseline-001,train score mean,748,7.25
course-baseline-001,train score mean,749,3.0
course-baseline-001,train score mean,750,7.25
course-baseline-001,train score mean,751,7.25
course-baseline-001,train score mean,752,4.75
course-baseline-001,train score mean,753,5.25
course-baseline-001,train score mean,754,4.75
course-baseline-001,train score mean,755,0.5
course-baseline-001,train score mean,756,4.5
course-baseline-001,train score mean,757,5.5
course-baseline-001,train score mean,758,4.5
course-baseline-001,train score mean,759,4.5
course-baseline-001,train score mean,760,10.0
course-baseline-001,train score mean,761,10.0
course-baseline-001,train score mean,762,4.75
course-baseline-001,train score mean,763,4.5
course-baseline-001,train score mean,764,5.75
course-baseline-001,train score mean,765,6.5
course-baseline-001,train score mean,766,7.25
course-baseline-001,train score mean,767,7.25
course-baseline-001,train score mean,768,4.5
course-baseline-001,train score mean,769,1.5
course-baseline-001,train score mean,770,4.5
course-baseline-001,train score mean,771,5.125
course-baseline-001,train score mean,772,4.5
course-baseline-001,train score mean,773,7.25
course-baseline-001,train score mean,774,10.0
course-baseline-001,train score mean,775,7.5
course-baseline-001,train score mean,776,4.75
course-baseline-001,train score mean,777,4.75
course-baseline-001,train score mean,778,3.0
course-baseline-001,train score mean,779,5.75
course-baseline-001,train score mean,780,2.0
course-baseline-001,train score mean,781,2.0
course-baseline-001,train score mean,782,4.5
course-baseline-001,train score mean,783,2.0
course-baseline-001,train score mean,784,3.0
course-baseline-001,train score mean,785,4.75
course-baseline-001,train score mean,786,7.25
course-baseline-001,train score mean,787,10.0
course-baseline-001,train score mean,788,7.875
course-baseline-001,train score mean,789,4.5
course-baseline-001,train score mean,790,10.0
course-baseline-001,train score mean,791,5.0
course-baseline-001,train score mean,792,7.25
course-baseline-001,train score mean,793,5.25
course-baseline-001,train score mean,794,4.5
course-baseline-001,train score mean,795,7.25
course-baseline-001,train score mean,796,4.5
course-baseline-001,train score mean,797,7.25
course-baseline-001,train score mean,798,4.5
course-baseline-001,train score mean,799,4.75
course-baseline-001,train score mean,800,4.5
course-baseline-001,train score mean,801,4.75
course-baseline-001,train score mean,802,4.5
course-baseline-001,train score mean,803,4.5
course-baseline-001,train score mean,804,5.375
course-baseline-001,train score mean,805,10.0
course-baseline-001,train score mean,806,7.25
course-baseline-001,train score mean,807,7.25
course-baseline-001,train score mean,808,10.0
course-baseline-001,train score mean,809,4.5
course-baseline-001,train score mean,810,10.0
course-baseline-001,train score mean,811,4.75
course-baseline-001,train score mean,812,4.5
course-baseline-001,train score mean,813,10.0
course-baseline-001,train score mean,814,10.0
course-baseline-001,train score mean,815,4.5
course-baseline-001,train score mean,816,3.0
course-baseline-001,train score mean,817,4.75
course-baseline-001,train score mean,818,-0.5
course-baseline-001,train score mean,819,4.5
course-baseline-001,train score mean,820,5.0
course-baseline-001,train score mean,821,3.0
course-baseline-001,train score mean,822,4.5
course-baseline-001,train score mean,823,3.25
course-baseline-001,train score mean,824,5.75
course-baseline-001,train score mean,825,-0.5
course-baseline-001,train score mean,826,4.75
course-baseline-001,train score mean,827,4.5
course-baseline-001,train score mean,828,4.5
course-baseline-001,train score mean,829,2.0
course-baseline-001,train score mean,830,10.0
course-baseline-001,train score mean,831,2.25
course-baseline-001,train score mean,832,4.75
course-baseline-001,train score mean,833,7.25
course-baseline-001,train score mean,834,2.0
course-baseline-001,train score mean,835,10.0
course-baseline-001,train score mean,836,5.125
course-baseline-001,train score mean,837,7.25
course-baseline-001,train score mean,838,7.25
course-baseline-001,train score mean,839,7.25
course-baseline-001,train score mean,840,7.875
course-baseline-001,train score mean,841,-0.5
course-baseline-001,train score mean,842,4.5
course-baseline-001,train score mean,843,5.25
course-baseline-001,train score mean,844,5.0
course-baseline-001,train score mean,845,10.0
course-baseline-001,train score mean,846,7.25
course-baseline-001,train score mean,847,5.25
course-baseline-001,train score mean,848,5.75
course-baseline-001,train score mean,849,2.0
course-baseline-001,train score mean,850,4.5
course-baseline-001,train score mean,851,2.0
course-baseline-001,train score mean,852,4.75
course-baseline-001,train score mean,853,4.5
course-baseline-001,train score mean,854,4.5
course-baseline-001,train score mean,855,10.0
course-baseline-001,train score mean,856,4.5
course-baseline-001,train score mean,857,10.0
course-baseline-001,train score mean,858,6.5
course-baseline-001,train score mean,859,7.25
course-baseline-001,train score mean,860,10.0
course-baseline-001,train score mean,861,3.625
course-baseline-001,train score mean,862,7.25
course-baseline-001,train score mean,863,10.0
course-baseline-001,train score mean,864,10.0
course-baseline-001,train score mean,865,4.5
course-baseline-001,train score mean,866,6.0
course-baseline-001,train score mean,867,5.75
course-baseline-001,train score mean,868,-0.5
course-baseline-001,train score mean,869,10.0
course-baseline-001,train score mean,870,4.5
course-baseline-001,train score mean,871,7.25
course-baseline-001,train score mean,872,6.5
course-baseline-001,train score mean,873,10.0
course-baseline-001,train score mean,874,4.5
course-baseline-001,train score mean,875,4.75
course-baseline-001,train score mean,876,4.5
course-baseline-001,train score mean,877,2.5
course-baseline-001,train score mean,878,6.5
course-baseline-001,train score mean,879,4.5
course-baseline-001,train score mean,880,10.0
course-baseline-001,train score mean,881,10.0
course-baseline-001,train score mean,882,10.0
course-baseline-001,train score mean,883,4.75
course-baseline-001,train score mean,884,5.25
course-baseline-001,train score mean,885,4.5
course-baseline-001,train score mean,886,10.0
course-baseline-001,train score mean,887,7.5
course-baseline-001,train score mean,888,1.25
course-baseline-001,train score mean,889,7.25
course-baseline-001,train score mean,890,5.25
course-baseline-001,train score mean,891,6.0
course-baseline-001,train score mean,892,3.0
course-baseline-001,train score mean,893,7.25
course-baseline-001,train score mean,894,6.5
course-baseline-001,train score mean,895,4.5
course-baseline-001,train score mean,896,4.75
course-baseline-001,train score mean,897,2.0
course-baseline-001,train score mean,898,4.5
course-baseline-001,train score mean,899,0.5
course-baseline-001,train score mean,900,4.5
course-baseline-001,train score mean,901,3.25
course-baseline-001,train score mean,902,3.0
course-baseline-001,train score mean,903,1.5
course-baseline-001,train score mean,904,7.25
course-baseline-001,train score mean,905,3.0
course-baseline-001,train score mean,906,5.125
course-baseline-001,train score mean,907,0.5
course-baseline-001,train score mean,908,1.5
course-baseline-001,train score mean,909,6.5
course-baseline-001,train score mean,910,2.25
course-baseline-001,train score mean,911,1.5
course-baseline-001,train score mean,912,1.5
course-baseline-001,train score mean,913,2.25
course-baseline-001,train score mean,914,3.0
course-baseline-001,train score mean,915,0.5
course-baseline-001,train score mean,916,3.0
course-baseline-001,train score mean,917,0.5
course-baseline-001,train score mean,918,1.5
course-baseline-001,train score mean,919,0.5
course-baseline-001,train score mean,920,5.25
course-baseline-001,train score mean,921,2.0
course-baseline-001,train score mean,922,0.5
course-baseline-001,train score mean,923,1.5
course-baseline-001,train score mean,924,3.0
course-baseline-001,train score mean,925,0.5
course-baseline-001,train score mean,926,1.5
course-baseline-001,train score mean,927,1.25
course-baseline-001,train score mean,928,2.25
course-baseline-001,train score mean,929,6.5
course-baseline-001,train score mean,930,0.5
course-baseline-001,train score mean,931,6.5
course-baseline-001,train score mean,932,3.75
course-baseline-001,train score mean,933,2.25
course-baseline-001,train score mean,934,1.25
course-baseline-001,train score mean,935,10.0
course-baseline-001,train score mean,936,2.5
course-baseline-001,train score mean,937,4.5
course-baseline-001,train score mean,938,0.0
course-baseline-001,train score mean,939,2.5
course-baseline-001,train score mean,940,1.25
course-baseline-001,train score mean,941,1.25
course-baseline-001,train score mean,942,2.25
course-baseline-001,train score mean,943,0.0
course-baseline-001,train score mean,944,2.0
course-baseline-001,train score mean,945,2.0
course-baseline-001,train score mean,946,10.0
course-baseline-001,train score mean,947,0.5
course-baseline-001,train score mean,948,1.25
course-baseline-001,train score mean,949,4.5
course-baseline-001,train score mean,950,-0.5
course-baseline-001,train score mean,951,6.5
course-baseline-001,train score mean,952,1.0
course-baseline-001,train score mean,953,6.0
course-baseline-001,train score mean,954,5.75
course-baseline-001,train score mean,955,4.75
course-baseline-001,train score mean,956,6.5
course-baseline-001,train score mean,957,10.0
course-baseline-001,train score mean,958,0.5
course-baseline-001,train score mean,959,3.0
course-baseline-001,train score mean,960,2.625
course-baseline-001,train score mean,961,1.5
course-baseline-001,train score mean,962,2.25
course-baseline-001,train score mean,963,3.0
course-baseline-001,train score mean,964,1.5
course-baseline-001,train score mean,965,5.25
course-baseline-001,train score mean,966,1.25
course-baseline-001,train score mean,967,5.75
course-baseline-001,train score mean,968,1.5
course-baseline-001,train score mean,969,0.75
course-baseline-001,train score mean,970,3.0
course-baseline-001,train score mean,971,5.75
course-baseline-001,train score mean,972,-0.5
course-baseline-001,train score mean,973,3.0
course-baseline-001,train score mean,974,0.75
course-baseline-001,train score mean,975,0.5
course-baseline-001,train score mean,976,1.5
course-baseline-001,train score mean,977,1.5
course-baseline-001,train score mean,978,1.0
course-baseline-001,train score mean,979,-0.5
course-baseline-001,train score mean,980,2.0
course-baseline-001,train score mean,981,1.5
course-baseline-001,train score mean,982,1.0
course-baseline-001,train score mean,983,6.5
course-baseline-001,train score mean,984,10.0
course-baseline-001,train score mean,985,1.5
course-baseline-001,train score mean,986,0.5
course-baseline-001,train score mean,987,7.25
course-baseline-001,train score mean,988,1.5
course-baseline-001,train score mean,989,7.25
