call_index,completion_chars_mean,dataset_role,empty_response_rate,extracted_none_rate,format_accuracy,numeric_exact_rate,reward_mean,reward_std,sampled_rows
111,499.75,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.125,0.0,0.0,-0.625,0.33071891388307384,8
112,490.125,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.0,0.0,0.75,0.625,0.649519052838329,8
113,1268.625,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.625,0.0,0.0,-1.75,0.9682458365518543,8
114,578.625,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.0,0.0,0.875,0.8125,0.49607837082461076,8
115,617.875,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.0,0.75,1.0,7.75,3.897114317029974,8
116,1216.625,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.125,0.125,0.125,0.09375,2.3181940034216293,8
117,1368.375,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.25,0.0,0.625,-0.0625,1.4882351124738322,8
118,348.875,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.0,0.0,1.0,0.375,0.4841229182759271,8
119,1336.75,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.375,0.0,0.0,-1.25,0.9682458365518543,8
120,431.0,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.25,0.0,0.625,0.1875,1.0879309490955758,8
121,581.25,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.25,0.0,0.625,0.5625,0.8816709987291178,8
122,904.75,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.125,0.0,0.125,-0.5625,0.8816709987291178,8
123,698.25,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.25,0.0,0.75,0.125,1.5155444566227676,8
124,235.625,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.0,0.0,0.0,-1.25,0.4330127018922193,8
125,2357.75,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,1.0,0.0,0.0,-2.25,0.4330127018922193,8
126,441.375,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.0,0.0,0.625,0.3125,0.7043392293490403,8
127,397.5,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.0,0.0,1.0,1.0,0.0,8
128,1175.375,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.375,0.375,0.25,1.625,4.641861156906786,8
129,535.25,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.125,0.0,0.0,-0.625,0.33071891388307384,8
130,395.5,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.125,0.125,0.0,0.0625,2.2836032383056386,8
131,565.0,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.375,0.0,0.0,-0.375,0.33071891388307384,8
132,941.125,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.125,0.0,0.5,0.0,1.1726039399558574,8
133,495.125,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.0,0.0,1.0,0.375,0.4841229182759271,8
134,371.875,['val' 'val' 'val' 'val' 'val' 'val' 'val' 'val'],0.0,0.625,0.125,0.375,0.9375,2.7436005084559962,8
