answer_single_number_rate,call_index,dataset_role,dense_wrong_reward_std,empty_response_rate,extracted_none_rate,fallback_guarded_wrong_reward_std,fallback_number_used_rate,fallback_numeric_exact_rate,format_accuracy,guarded_wrong_reward_std,no_close_answer_rate,numeric_exact_rate,overlong_rate_1200,overlong_rate_1600,parser_false_negative_rate,reward_format_leakage,reward_hacking_rate,reward_mean,reward_mode,reward_numeric_margin,robust_numeric_exact_rate,rows,run_id
0.5,3045,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3206,['val' 'val'],0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3207,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
0.0,3208,['val' 'val'],0.75,0.0,1.0,0.375,0.0,0.0,0.5,1.25,0.5,0.0,0.5,0.5,0.0,4.0,0.5,1.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3209,['val' 'val'],0.0,0.0,0.5,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
1.0,3210,['val' 'val'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3211,['val' 'val'],0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3212,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3213,['val' 'val'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3214,['val' 'val'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3215,['val' 'val'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3216,['val' 'val'],0.625,0.0,0.0,0.875,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3217,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3218,['val' 'val'],0.0,0.0,0.5,3.75,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,4.0,0.5,3.0,baseline,-2.0,0.5,2,R6_lora_r32_rollout320
0.5,3219,['val' 'val'],0.0,0.0,0.5,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,4.0,0.5,6.5,baseline,5.0,0.5,2,R6_lora_r32_rollout320
1.0,3220,['val' 'val'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
0.5,3221,['val' 'val'],0.0,0.0,0.5,3.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,3.75,1.0,3.75,baseline,,0.5,2,R6_lora_r32_rollout320
0.0,3222,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,5.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3223,['val' 'val'],0.875,0.0,1.0,0.875,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3224,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3225,['val' 'val'],0.75,0.0,0.5,0.375,0.0,0.0,0.5,1.25,0.5,0.0,0.0,0.0,0.0,3.5,0.5,2.0,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3226,['val' 'val'],0.75,0.0,1.0,3.375,0.0,0.0,0.5,1.25,0.5,0.0,0.0,0.0,0.0,4.0,0.5,2.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3227,['val' 'val'],0.625,0.0,0.0,0.875,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,4.125,1.0,4.125,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3228,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3229,['val' 'val'],0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3230,['val' 'val'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
1.0,3231,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,3.5,0.5,2.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3232,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,4.0,0.5,2.25,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3233,['val' 'val'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
1.0,3234,['val' 'val'],0.0,0.0,0.0,3.75,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,,0.0,4.75,baseline,8.5,0.5,2,R6_lora_r32_rollout320
1.0,3235,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3236,['val' 'val'],0.75,0.0,1.0,0.375,0.0,0.0,0.5,1.25,0.5,0.0,0.0,0.0,0.0,3.5,0.5,2.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3237,['val' 'val'],0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3238,['val' 'val'],0.0,0.0,1.0,0.375,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,7.5,0.5,4.75,baseline,,0.5,2,R6_lora_r32_rollout320
0.0,3239,['val' 'val'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3240,['val' 'val'],0.625,0.0,0.0,0.875,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,4.375,1.0,4.375,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3241,['val' 'val'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
0.5,3242,['val' 'val'],1.0,0.0,0.0,1.25,0.0,0.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3243,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3244,['val' 'val'],0.0,0.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,4.0,0.5,6.5,baseline,5.0,0.5,2,R6_lora_r32_rollout320
1.0,3245,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3246,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3247,['val' 'val'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3248,['val' 'val'],0.0,0.0,1.0,2.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.125,1.0,6.125,baseline,,0.5,2,R6_lora_r32_rollout320
1.0,3249,['val' 'val'],0.375,0.0,1.0,0.375,0.0,0.0,1.0,0.375,0.0,0.0,0.0,0.0,0.0,4.875,1.0,4.875,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3250,['val' 'val'],0.625,0.0,0.0,0.875,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3251,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3252,['val' 'val'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
0.0,3253,['val' 'val'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3254,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,-0.5,baseline,,0.0,2,R6_lora_r32_rollout320
0.0,3255,['val' 'val'],0.0,0.0,1.0,3.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,,0.0,0.25,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3256,['val' 'val'],0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3257,['val' 'val'],1.5,0.0,1.0,1.75,0.0,0.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3258,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3259,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3260,['val' 'val'],0.75,0.0,0.5,0.375,0.0,0.0,0.5,1.25,0.5,0.0,0.0,0.0,0.0,3.5,0.5,2.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3261,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3262,['val' 'val'],0.625,0.0,0.0,0.875,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,4.125,1.0,4.125,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3263,['val' 'val'],0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3264,['val' 'val'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
1.0,3265,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,3.5,0.5,2.0,baseline,,0.0,2,R6_lora_r32_rollout320
0.0,3266,['val' 'val'],0.0,0.0,1.0,3.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,-0.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3267,['val' 'val'],1.0,0.0,0.5,1.25,0.0,0.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,4.25,1.0,4.25,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3268,['val' 'val'],0.75,0.0,1.0,1.375,0.0,0.0,0.5,1.25,0.5,0.0,0.0,0.0,0.0,3.5,0.5,2.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3269,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,3.5,0.5,2.0,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3270,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,4.0,0.5,2.25,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3271,['val' 'val'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
1.0,3272,['val' 'val'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
0.5,3273,['val' 'val'],,0.0,0.5,0.0,0.0,0.0,1.0,,0.0,0.5,0.0,0.0,0.5,4.0,0.5,6.5,baseline,5.0,1.0,2,R6_lora_r32_rollout320
1.0,3274,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3275,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3276,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3277,['val' 'val'],0.625,0.0,0.0,0.875,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,4.125,1.0,4.125,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3278,['val' 'val'],0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3279,['val' 'val'],0.0,0.0,0.5,4.125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,,0.0,4.75,baseline,8.5,0.5,2,R6_lora_r32_rollout320
0.5,3280,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3281,['val' 'val'],0.75,0.0,0.5,0.375,0.0,0.0,0.5,1.25,0.0,0.0,1.0,1.0,0.0,3.5,0.5,1.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3282,['val' 'val'],0.625,0.0,0.0,0.875,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3283,['val' 'val'],0.75,0.0,1.0,0.375,0.0,0.0,0.5,1.25,0.5,0.0,0.0,0.0,0.0,3.5,0.5,2.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3284,['val' 'val'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3285,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3286,['val' 'val'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.5,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,3287,['val' 'val'],0.0,0.0,0.5,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
0.5,3288,['val' 'val'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.5,0.0,0.0,0.5,4.0,0.5,6.5,baseline,5.0,1.0,2,R6_lora_r32_rollout320
1.0,3289,['val' 'val'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3290,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3291,['val' 'val'],0.0,0.0,0.5,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
1.0,3292,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,4.0,0.5,2.25,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3293,['val' 'val'],1.5,0.0,0.0,1.75,0.0,0.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3294,['val' 'val'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3295,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
0.0,3296,['val' 'val'],0.75,0.0,1.0,0.375,0.0,0.0,0.5,1.25,0.5,0.0,0.0,0.0,0.0,4.0,0.5,2.25,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3297,['val' 'val'],0.0,0.0,0.5,3.25,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,,0.0,4.25,baseline,9.5,0.5,2,R6_lora_r32_rollout320
0.5,3298,['val' 'val'],0.625,0.0,1.0,0.875,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,4.375,1.0,4.375,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3299,['val' 'val'],,0.0,0.5,0.0,0.0,0.0,1.0,,0.0,0.5,0.0,0.0,0.5,4.0,0.5,6.5,baseline,5.0,1.0,2,R6_lora_r32_rollout320
1.0,3300,['val' 'val'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3301,['val' 'val'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3302,['val' 'val'],0.0,0.0,1.0,3.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,1.0,4.0,baseline,,0.5,2,R6_lora_r32_rollout320
0.5,3303,['val' 'val'],0.0,0.0,0.0,2.875,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,4.0,0.5,6.5,baseline,5.0,0.5,2,R6_lora_r32_rollout320
1.0,3304,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3305,['val' 'val'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,3306,['val' 'val'],0.625,0.0,1.0,0.875,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3307,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3308,['val' 'val'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
0.0,3309,['val' 'val'],0.75,0.0,1.0,0.375,0.0,0.0,0.5,1.25,0.5,0.0,0.0,0.0,0.0,4.0,0.5,2.25,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3310,['val' 'val'],0.75,0.0,1.0,0.375,0.0,0.0,0.5,1.25,0.0,0.0,0.5,0.5,0.0,4.0,0.5,1.25,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3311,['val' 'val'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3312,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3313,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3314,['val' 'val'],,0.0,0.0,0.0,0.0,0.0,0.5,,0.5,1.0,0.0,0.0,0.0,,0.0,5.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,3315,['val' 'val'],1.5,0.0,0.0,1.75,0.0,0.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,4.25,1.0,4.25,baseline,,0.0,2,R6_lora_r32_rollout320
0.0,3316,['val' 'val'],0.0,0.0,1.0,0.375,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,,0.0,0.75,baseline,,0.5,2,R6_lora_r32_rollout320
0.0,3317,['val' 'val'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,,0.0,-0.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3318,['val' 'val'],,0.0,0.5,0.0,0.0,0.0,1.0,,0.0,0.5,0.0,0.0,0.0,5.5,0.5,7.25,baseline,3.5,1.0,2,R6_lora_r32_rollout320
1.0,3319,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3320,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,4.75,1.0,4.75,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,3321,['val' 'val'],0.75,0.0,0.5,3.375,0.0,0.0,0.5,1.25,0.5,0.0,0.0,0.0,0.0,3.5,0.5,2.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3322,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3323,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3324,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3325,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3326,['val' 'val'],0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3327,['val' 'val'],0.0,0.0,1.0,3.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,3.0,baseline,,0.5,2,R6_lora_r32_rollout320
1.0,3328,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,3.5,0.5,2.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3329,['val' 'val'],1.5,0.0,0.0,1.75,0.0,0.0,1.0,1.75,0.0,0.0,0.5,0.5,0.0,4.25,1.0,4.25,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3330,['val' 'val'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,3331,['val' 'val'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,3332,['val' 'val'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
1.0,3333,['val' 'val'],0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3334,['val' 'val'],0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3335,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,3336,['val' 'val'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
1.0,3337,['val' 'val'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
